Class1,Class2,Score
http://www.w3.org/ns/mls#Task,http://www.khaos.uma.es/perception/bigowl#Task,0.7
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Workflow,http://kt.ijs.si/panovp/OntoDM#OntoDM_478450,0.7
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Parameter,http://kt.ijs.si/panovp/OntoDM#OntoDM_201436,0.7
http://www.w3.org/ns/prov#Activity,http://www.w3.org/ns/prov-o#Activity,0.7
http://mex.aksw.org/mex-core#Optimization,http://www.khaos.uma.es/perception/bigowl#Optimization,0.7
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ClassificationProblem,http://mex.aksw.org/mex-algo#ClassificationProblem,0.7
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#concept,http://www.w3.org/2004/02/skos/core#Concept,0.7
http://www.khaos.uma.es/perception/bigowl#Task,http://www.w3.org/ns/mls#Task,0.7
http://www.khaos.uma.es/perception/bigowl#Implementation,http://www.w3.org/ns/mls#Implementation,0.7
http://kt.ijs.si/panovp/OntoDM/OntoDM#ordered_datatype,http://kt.ijs.si/panovp/OntoDT#OntoDT_369036,0.65
http://expdb.cs.kuleuven.be/Expose.owl#function_specification,http://kt.ijs.si/panovp/OntoDM#OntoDM_000014,0.61
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#RegressionTask,http://kt.ijs.si/panovp/OntoDM#OntoDM_837886,0.57
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#RegressionModel,http://kt.ijs.si/panovp/OntoDM#OntoDM_688833,0.57
http://www.w3.org/ns/prov-o#Entity,http://www.ifomis.org/bfo/1.1#Entity,0.53
http://www.w3.org/ns/prov-o#Entity,http://kt.ijs.si/panovp/OntoDM#OntoDM_330210,0.53
http://www.w3.org/ns/prov#Entity,http://www.ifomis.org/bfo/1.1#Entity,0.53
http://www.w3.org/ns/prov-o#Entity,http://www.ifomis.org/bfo/1.1#Entity,0.53
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#FeatureSelectionAlgorithm,http://expdb.cs.kuleuven.be/Expose.owl#feature_selection_algorithm,0.53
http://www.w3.org/ns/prov-o#Entity,http://www.ifomis.org/bfo/1.1#Entity,0.53
http://expdb.cs.kuleuven.be/Expose.owl#algorithm_function,http://mex.aksw.org/mex-algo#Algorithm,0.53
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://usefulinc.com/ns/doap#Project,0.53
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PredictiveModelEvalFunction,http://kt.ijs.si/panovp/OntoDM#OntoDM_000029,0.52
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PredictiveModel,http://kt.ijs.si/panovp/OntoDM#OntoDM_000036,0.52
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PredictiveModelingTask,http://kt.ijs.si/panovp/OntoDM#OntoDM_000235,0.52
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Tree,http://kt.ijs.si/panovp/OntoDT#OntoDT_245924,0.52
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#description,http://mex.aksw.org/mex-algo#DescriptiveMethod,0.52
http://www.w3.org/ns/mls#Data,http://kt.ijs.si/panovp/OntoDM#OntoDM_000168,0.51
http://www.w3.org/ns/prov#Activity,http://www.w3.org/ns/prov-o#Activity,0.51
http://www.w3.org/2000/01/rdf-schema#Container,http://rdfs.org/sioc/ns#Container,0.51
http://www.w3.org/ns/prov-o#Activity,http://www.w3.org/ns/prov#Activity,0.51
http://rdfs.org/sioc/ns#Container,http://www.w3.org/2000/01/rdf-schema#Container,0.51
http://expdb.cs.kuleuven.be/Expose.owl#data_application,http://www.khaos.uma.es/perception/bigowl#Data,0.51
http://expdb.cs.kuleuven.be/Expose.owl#data_application,http://www.khaos.uma.es/perception/bigowl#Data,0.51
http://rdfs.org/sioc/ns#Container,http://www.w3.org/2000/01/rdf-schema#Container,0.51
http://www.w3.org/2000/01/rdf-schema#Container,http://rdfs.org/sioc/ns#Container,0.51
http://expdb.cs.kuleuven.be/Expose.owl#data_application,http://www.khaos.uma.es/perception/bigowl#Data,0.51
http://purl.org/net/opmv/ns#Agent,http://purl.org/dc/terms/Agent,0.51
http://www.khaos.uma.es/perception/bigowl#PredictingAlgorithm,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PredictiveModelingAlgorithm,0.51
http://www.w3.org/ns/mls#Data,http://kt.ijs.si/panovp/OntoDM#OntoDM_000168,0.51
http://purl.org/net/opmv/ns#Agent,http://www.w3.org/ns/prov-o#Agent,0.51
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Parameter,http://kt.ijs.si/panovp/OntoDM#OntoDM_000130,0.51
http://purl.org/net/opmv/ns#Agent,http://purl.org/dc/terms/Agent,0.51
http://purl.org/net/opmv/ns#Agent,http://www.w3.org/ns/prov#Agent,0.51
http://www.w3.org/2000/01/rdf-schema#Container,http://rdfs.org/sioc/ns#Container,0.51
http://rdfs.org/sioc/ns#Container,http://www.w3.org/2000/01/rdf-schema#Container,0.51
http://www.khaos.uma.es/perception/bigowl#Implementation,http://expdb.cs.kuleuven.be/Expose.owl#function_implementation,0.51
http://www.w3.org/ns/mls#Implementation,http://kt.ijs.si/panovp/OntoDM#OntoDM_112569,0.5
http://expdb.cs.kuleuven.be/Expose.owl#algorithm_component,http://kt.ijs.si/panovp/OntoDM#OntoDM_000196,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#activity,http://www.w3.org/ns/prov-o#Activity,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#CrossValidation,http://mex.aksw.org/mex-core#CrossValidation,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataSet,http://mex.aksw.org/mex-core#Dataset,0.5
http://mex.aksw.org/mex-algo#Metaheuristic,http://mex.aksw.org/mex-core#Metaheuristics,0.5
http://mex.aksw.org/mex-algo#GeneticAlgorithms,http://www.khaos.uma.es/perception/bigowl#GeneticAlgorithm,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#activity,http://www.w3.org/ns/prov-o#Activity,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,http://www.w3.org/ns/prov-o#Collection,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ClusteringAlgorithm,http://kt.ijs.si/panovp/OntoDM#OntoDM_000072,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#parameter,http://kt.ijs.si/panovp/OntoDM#OntoDM_201436,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PatternDiscoveryTask,http://kt.ijs.si/panovp/OntoDM#OntoDM_000092,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#role,http://www.ifomis.org/bfo/1.1/snap#Role,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PatternDiscoveryAlgorithm,http://kt.ijs.si/panovp/OntoDM#OntoDM_000192,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ClusteringTask,http://kt.ijs.si/panovp/OntoDM#OntoDM_000264,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataProcessingAlgorithm,http://kt.ijs.si/panovp/OntoDM#OntoDM_361570,0.5
http://www.khaos.uma.es/perception/bigowl#Algorithm,http://mex.aksw.org/mex-algo#Algorithm,0.5
http://mex.aksw.org/mex-algo#GeneticAlgorithms,http://www.khaos.uma.es/perception/bigowl#GeneticAlgorithm,0.5
http://mex.aksw.org/mex-algo#Bagging,http://kt.ijs.si/panovp/OntoDM#OntoDM_452759,0.5
http://mex.aksw.org/mex-algo#DescriptiveMethod,http://kt.ijs.si/panovp/OntoDM#OntoDM_693227,0.5
http://mex.aksw.org/mex-algo#RandomForest,http://kt.ijs.si/panovp/OntoDM#OntoDM_721008,0.5
http://mex.aksw.org/mex-algo#Boosting,http://kt.ijs.si/panovp/OntoDM#OntoDM_910828,0.5
http://www.w3.org/ns/mls#Implementation,http://kt.ijs.si/panovp/OntoDM#OntoDM_112569,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#task,http://www.w3.org/ns/mls#Task,0.5
http://www.khaos.uma.es/perception/bigowl#Map,http://kt.ijs.si/panovp/OntoDM#OntoDM_726490,0.5
http://www.khaos.uma.es/perception/bigowl#DataProcessingAlgorithm,http://kt.ijs.si/panovp/OntoDM#OntoDM_361570,0.5
http://expdb.cs.kuleuven.be/Expose.owl#lower_bound,http://kt.ijs.si/panovp/OntoDT#OntoDT_390995,0.5
http://expdb.cs.kuleuven.be/Expose.owl#upper_bound,http://kt.ijs.si/panovp/OntoDT#OntoDT_296536,0.5
http://mex.aksw.org/mex-core#Experiment,http://www.w3.org/ns/mls#Experiment,0.5
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,http://www.w3.org/ns/prov-o#Collection,0.5
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Rule,http://mex.aksw.org/mex-algo#Rules,0.5
http://www.khaos.uma.es/perception/bigowl#Algorithm,http://www.w3.org/ns/mls#Algorithm,0.5
http://mex.aksw.org/mex-core#ExampleCollection,http://www.w3.org/ns/prov#Collection,0.49
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#GeneticFSAlgorithm,http://www.khaos.uma.es/perception/bigowl#GeneticAlgorithm,0.49
http://www.w3.org/ns/prov#Collection,http://mex.aksw.org/mex-core#ExampleCollection,0.49
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#GeneticFSAlgorithm,http://www.khaos.uma.es/perception/bigowl#GeneticAlgorithm,0.49
http://www.khaos.uma.es/perception/bigowl#Implementation,http://kt.ijs.si/panovp/OntoDM#OntoDM_112569,0.48
http://kt.ijs.si/panovp/OntoDM/OntoDM#tuple_datatype,http://www.khaos.uma.es/perception/bigowl#Tuple,0.47
http://kt.ijs.si/panovp/OntoDM/OntoDM#tuple_datatype,http://www.khaos.uma.es/perception/bigowl#Tuple,0.47
http://kt.ijs.si/panovp/OntoDM/OntoDM#tuple_datatype,http://www.khaos.uma.es/perception/bigowl#Tuple,0.47
http://kt.ijs.si/panovp/OntoDM/OntoDM#tuple_datatype,http://www.khaos.uma.es/perception/bigowl#Tuple,0.47
http://www.w3.org/ns/prov-o#Entity,http://www.w3.org/ns/mls#InformationEntity,0.46
