Class1,Class2,Score
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#task,http://www.w3.org/ns/mls#Task,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasDefaultValue,http://www.w3.org/ns/mls#hasValue,0.8935
http://www.e-LICO.eu/ontologies/dmo/DMOP/DMOP.owl#DataCharacteristic,http://www.w3.org/ns/mls#DataCharacteristic,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataSet,http://www.w3.org/ns/mls#Dataset,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ModelCharacteristic,http://www.w3.org/ns/mls#ModelCharacteristic,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Feature,http://www.w3.org/ns/mls#Feature,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ModelEvaluationMeasure,http://www.w3.org/ns/mls#EvaluationMeasure,0.7726
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ModelEvaluationAlgorithm,http://www.w3.org/ns/mls#ModelEvaluation,0.714
http://www.e-LICO.eu/ontologies/dmo/DMOP/DMOP.owl#DataSetCharacteristic,http://www.w3.org/ns/mls#DatasetCharacteristic,0.9703
http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#quality,http://www.w3.org/ns/mls#Quality,0.984
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DM-Software,http://www.w3.org/ns/mls#Software,0.6059
http://www.e-LICO.eu/ontologies/dmo/DMOP/DMOP.owl#FeatureCharacteristic,http://www.w3.org/ns/mls#FeatureCharacteristic,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DM-Experiment,http://www.w3.org/ns/mls#Experiment,0.6059
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasValue,http://www.w3.org/ns/mls#hasValue,1.0
http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#process,http://www.w3.org/ns/mls#Process,0.9877
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ModelStructure,http://www.w3.org/ns/mls#Model,0.9175
http://expdb.cs.kuleuven.be/Expose.owl#function_specification,http://www.w3.org/ns/mls#EvaluationSpecification,0.7351
http://expdb.cs.kuleuven.be/Expose.owl#BFO:has_part,http://www.w3.org/ns/mls#hasPart,0.888
http://expdb.cs.kuleuven.be/Expose.owl#data_application,http://www.w3.org/ns/mls#Data,0.6041
http://expdb.cs.kuleuven.be/Expose.owl#experiment_id,http://www.w3.org/ns/mls#Experiment,0.7227
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasComponent,http://expdb.cs.kuleuven.be/Expose.owl#has_component,1.0
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#isComponentOf,http://expdb.cs.kuleuven.be/Expose.owl#has_component,0.8427
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataProcessingAlgorithm,http://expdb.cs.kuleuven.be/Expose.owl#pre-processing_algorithm,0.6499
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#MathematicalFunction,http://expdb.cs.kuleuven.be/Expose.owl#OntoDM:mathematical_function,0.6755
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#CrossValidation,http://expdb.cs.kuleuven.be/Expose.owl#n_fold_cross_validation,0.647
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DM-Algorithm,http://expdb.cs.kuleuven.be/Expose.owl#DM_algorithm_parameter,0.6457
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DecisionTree,http://expdb.cs.kuleuven.be/Expose.owl#decision_tree_learner,0.6937
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DM-Task,http://expdb.cs.kuleuven.be/Expose.owl#DM_task,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#KernelFunction,http://expdb.cs.kuleuven.be/Expose.owl#kernel_function,0.9869
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Graph,http://kt.ijs.si/panovp/OntoDM/OntoDM#graph_datatype,0.6609
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#IncrementalReducedErrorPruningAlgorithm,http://expdb.cs.kuleuven.be/Expose.owl#reduced_error_pruning,0.6415
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Tuple,http://kt.ijs.si/panovp/OntoDM/OntoDM#tuple_datatype,0.6609
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#isParameterOf,http://expdb.cs.kuleuven.be/Expose.owl#has_parameter,0.8427
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DistanceFunction,http://expdb.cs.kuleuven.be/Expose.owl#distance_function,0.9884
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#StructuredType,http://kt.ijs.si/panovp/OntoDM/OntoDM#structured_datatype,0.7287
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#FeatureSelectionAlgorithm,http://expdb.cs.kuleuven.be/Expose.owl#feature_selection_algorithm,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#FeatureExtractionAlgorithm,http://expdb.cs.kuleuven.be/Expose.owl#feature_generation_algorithm,0.6355
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ClassificationModel,http://mex.aksw.org/mex-algo#Classification,0.7011
http://www.khaos.uma.es/perception/bigowl#Image,http://xmlns.com/foaf/0.1/Image,0.9864
http://purl.org/net/opmv/ns#Agent,http://www.w3.org/ns/prov#Agent,0.9801
http://www.khaos.uma.es/perception/bigowl#DataCollection,http://www.w3.org/ns/prov#Collection,0.6331
http://www.khaos.uma.es/perception/bigowl#Algorithm,http://mex.aksw.org/mex-algo#Algorithm,0.9801
http://www.khaos.uma.es/perception/bigowl#DataType,http://www.w3.org/2000/01/rdf-schema#Datatype,0.9703
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#activity,http://www.w3.org/ns/prov#Activity,0.9801
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataType,http://www.w3.org/2000/01/rdf-schema#Datatype,0.9703
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://xmlns.com/wordnet/1.6/Project,0.9801
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,http://www.w3.org/ns/prov#Collection,0.9801
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://xmlns.com/foaf/0.1/Project,0.9801
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#plan,http://www.w3.org/ns/prov#Plan,0.99
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasValue,http://www.w3.org/ns/prov#value,0.8036
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#role,http://www.w3.org/ns/prov#Role,0.984
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://usefulinc.com/ns/doap#Project,0.9801
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#activity,http://www.w3.org/ns/prov-o#Activity,0.9801
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,http://www.w3.org/ns/prov-o#Collection,0.9801
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#concept,http://www.w3.org/2004/02/skos/core#Concept,0.99
http://www.khaos.uma.es/perception/bigowl#DataProcessingAlgorithm,http://expdb.cs.kuleuven.be/Expose.owl#pre-processing_algorithm,0.6534
