http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#activity,http://www.w3.org/ns/prov#Activity,0.7
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://xmlns.com/wordnet/1.6/Project,0.7
http://purl.org/net/opmv/ns#Agent,http://purl.org/dc/terms/Agent,0.7
http://purl.org/net/opmv/ns#Agent,http://www.w3.org/ns/prov#Agent,0.7
http://www.khaos.uma.es/perception/bigowl#Image,http://xmlns.com/foaf/0.1/Image,0.7
http://www.khaos.uma.es/perception/bigowl#solves,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#solves,0.7
http://www.khaos.uma.es/perception/bigowl#DataCollection,http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,0.7
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Parameter,http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#parameter,0.7
http://www.khaos.uma.es/perception/bigowl#Integer,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#Integer,0.7
http://www.khaos.uma.es/perception/bigowl#specifiesOutputClass,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#specifiesOutputClass,0.7
http://www.khaos.uma.es/perception/bigowl#Algorithm,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DM-Algorithm,0.7
http://www.khaos.uma.es/perception/bigowl#String,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#String,0.7
http://www.khaos.uma.es/perception/bigowl#hasComponent,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasComponent,0.7
http://www.khaos.uma.es/perception/bigowl#hasDataType,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasDataType,0.7
http://www.khaos.uma.es/perception/bigowl#hasDataValue,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#hasDataValue,0.7
http://www.khaos.uma.es/perception/bigowl#PredictingAlgorithm,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PredictiveModelingAlgorithm,0.7
