#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://edamontology.org/data_2600	primary data about a specific biological pathway or network (the nodes and connections within the pathway or network).	http://purl.org/net/wicus-hwspecs#Network	http://purl.org/net/wicus-hwspecs#Network	NaN	2	AML;LogMap	2	AML;LogMap
