#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://purl.org/wf4ever/ro	http://purl.org/wf4ever/ro	http://purl.org/wf4ever/wfdesc	http://purl.org/wf4ever/wfdesc	NaN	2	AML;LogMap	2	AML;LogMap
